public_id,caption_gt,category,caption_pred
1578942902,Portrait of young woman yawning,misc,a woman with her mouth open and her tongue out
1869311939,Woman resting on a towel with a hat and a book on a sunny beach,outdoors,a woman sitting on the beach with her legs in the air
1857301709,Vertical shot of a smiling businessman with hand on an airplane in the hangar,office,a man in a suit and tie standing next to a private jet
1587854147,View of a clock hanging from a sign post outside a building Gmuend Kaernten Austria,outdoors,a clock on a building in a town with a church
1859178434,Engineer with a tool box walking alongside a passenger jet at a hangar,office,a worker walks past a large airplane in a hangar
1590222959,Surface shot of man paddling in kayak,outdoors,a man paddles a kayak through the water
1670340023,Group of young adults on road trip unloading carin countryside,outdoors,a group of people standing in front of a jeep
1855886183,Horizontal profile shot of a bridesmaid adjusting a bride's dress smiling besides the window,indoors,two women in dresses are standing in front of a window
1725720734,Two young girls holding hands on street in Den Haag The Netherlands,outdoors,two little girls in coats and dresses holding hands
1588008527,Close up of woman in winter clothing on snowy mountain,outdoors,a woman in a yellow jacket and black coat standing on a snowy mountain
1588002716,A diver standing on a diving board,misc,a woman in a black bikini stands on a diving board
1572478493,Portrait of a senior woman at the beach,outdoors,a woman with gray hair smiling at the camera
1813180613,Vertical shot of two female teenagers in the trial room hand picking an outfit,misc,two women are looking at clothes in a closet
1587997706,Close up of wine bottles and glasses on table outdoors,outdoors,three glasses of wine on a table
1859331989,A top angle portrait shot of a senior woman smiling at camera while lying on the grass with red autumn leaves in foreground,misc,a woman laying in the leaves of a maple tree
1766928975,Group of people practicing yoga Kleinwalsertal Allgau Germany,outdoors,three people meditating in the grass on a mountain
1865895197,Couple wearing white robes and holding hands next to an iron gate while smiling at each other,misc,a man and woman in robes standing in front of a fountain
1587983372,A portrait of a businessman sitting at a desk,office,a man in a purple shirt sitting at a desk
1590359501,Scenic view of Garachico Tenerife Canary Islands Spain,outdoors,the view from the top of a mountain overlooking the ocean
1590183785,Domestic pig on chain Lifou Island Loyalty Islands New Caledonia Overseas Territory of France,outdoors,a small pig standing on grass with a chain
1587992687,A woman sitting on a bed meditating,misc,a woman in white sitting on a bed
1851405413,Horizontal waist up portrait of a young businessman with a marker and businesswoman with a folder by the whiteboard smile at the camera,office,two business people standing in front of a whiteboard
1297790003,Senior man checking lettuce in vegetable garden,food,an older man is looking at lettuce in a garden
1839588617,Tilted portrait of a seated young woman outdoors smiling at the camera with sun flare,outdoors,a woman sitting on a surfboard in front of a blue truck
1572537347,A couple on a beach,misc,a man and woman smiling at each other on the beach
1868723291,A vertical shot of a happy family smiling at camera while riding bicycles in a wildflower field,misc,a family riding bicycles in a field of wildflowers
1587843905,Studio shot of businesswoman holding fanned out Euros,office,a woman holding up a bundle of euro bank notes
1859176985,Vertical shot of engineers in multicolored uniforms assembling a passenger jet at a hangar,office,two men in green uniforms working on an airplane
1587982265,Close up of cherries on tree,outdoors,cherries on a tree
1588002794,Woman on her mobile phone at a supermarket,electronics,a woman is talking on her cell phone while standing in front of a dairy case
1813179776,Two kids in the kitchen preparing cake batter in a glass bowl while their father watches them,indoors,a man and two children in the kitchen preparing food
1816749465,Wide rear view of a young happy couple carrying yellow surfboards on beach,outdoors,a couple walking on the beach with surfboards
1587830111,Young woman smiling on beach,outdoors,a woman in a floral dress on the beach
1722076436,Portrait of teenagers on skiing holiday Tirol Austria Europe,outdoors,a group of people standing on top of a snow covered hill
1576739426,A businessman pulling suitcase along,office,a man in a suit and tie is walking through an airport
1588016036,Office workers in modern office building,office,business people walking down a hallway
1590314951,Senior man holding up glass of milk,outdoors,an older man holding a glass of milk
1483531473,Futuristic self driving smart car,misc,cars driving on a highway with a futuristic looking screen
1844765882,Close up portrait of serious young man with headphones around his neck,electronics,a young man with a black hair and white headphones
1576741970,A young woman in a swimming pool,misc,a woman in a swimsuit is floating in a pool
1840648520,A full length vertical shot of a Truck driver holding a delivery package on a sunny day with a semi truck standing in the background,outdoors,a man holding a box in front of a large truck
1864630883,Horizontal overhead shot of two girls studying on a desk in a classroom,indoors,two children sitting at a table with a notebook and pencil
1839582782,Senior couple holding hands and walking through a field of flowers on a beautiful spring day in the park,outdoors,senior couple walking in the park
1590079901,Baton passing between relay runners,outdoors,two women are holding a red bat
1813171970,Vertical shot with selective focus on sand castle with a family of four standing behind on the beach,outdoors,a sand castle on the beach with a family
1590178541,Pond and footbridge in garden North Island New Zealand,outdoors,"a garden with a pond, bridge and flowers"
1665810884,Grandfather and grandson doing diy decorating in the home,indoors,a young boy and an older man standing next to a ladder
1725713111,Twin brothers climbing on ropes in playground,outdoors,two young boys playing on a playground net
1587034640,Pregnant woman in hospital bed,misc,a pregnant woman laying in bed with her hands on her stomach
1844764352,Daughter clicking a picture of her family on a hill near the sea beside a parked car,outdoors,a family is standing by a car with the ocean in the background
1587048551,Boy lying on the grass with a laptop,electronics,a young boy laying on the grass using a laptop
1590360017,Close up of crocodile with mouth open,outdoors,a crocodile with its mouth open and its teeth showing
1846771121,Aerial view of a commercial dock at the edge of the city,office,an aerial view of a port with many ships
