public_id,caption_gt,category,caption_pred
1665809801,High angle view of woman pulling petals off flower,indoors, a woman sitting on a bed with a flower in her hand.
1572482039,A young girl using a mobile phone,misc, girl talking on the phone
1572381359,At the End of Yoho National Park Valley British Columbia Canada,outdoors, looking back down the trail.
1572516008,Brightly colored flowers against white background,indoors, flowers in a petri dish
1572477389,Cropped portrait of young woman looking upwards,misc, a woman's face in profile against a beige background.
1859347385,Rooftops of idyllic village Bourdeilles Dordogne France,outdoors, a view of the city from the top of the hill.
1710448877,Woman playing golf on a sunny day,misc, person putting on the green.
1578942902,Portrait of young woman yawning,misc, a woman washing her face
1869311939,Woman resting on a towel with a hat and a book on a sunny beach,outdoors, woman relaxing on the beach
1857301709,Vertical shot of a smiling businessman with hand on an airplane in the hangar,office, a man in a suit standing in front of an airplane
1587854147,View of a clock hanging from a sign post outside a building Gmuend Kaernten Austria,outdoors," the clock tower in ljubljana, the capital city of slovenia"
1859178434,Engineer with a tool box walking alongside a passenger jet at a hangar,office, mechanics working on an airplane in a hangar
1590222959,Surface shot of man paddling in kayak,outdoors, a man paddles a kayak on a sunny day.
1670340023,Group of young adults on road trip unloading carin countryside,outdoors, person with a backpack and a jeep in the background
1855886183,Horizontal profile shot of a bridesmaid adjusting a bride's dress smiling besides the window,indoors, person tries on a wedding dress.
1725720734,Two young girls holding hands on street in Den Haag The Netherlands,outdoors, little girls in camo jackets holding hands in front of a barn.
1588008527,Close up of woman in winter clothing on snowy mountain,outdoors, person in a yellow parka with a snowy mountain in the background
1588002716,A diver standing on a diving board,misc," sculpture by the sea, bondi, sydney, australia"
1572478493,Portrait of a senior woman at the beach,outdoors, a woman with grey hair and a pink shirt smiles at the camera.
1813180613,Vertical shot of two female teenagers in the trial room hand picking an outfit,misc," person, left, and person try on clothes in the dressing room."
1587997706,Close up of wine bottles and glasses on table outdoors,outdoors, wine glasses on a table
1859331989,A top angle portrait shot of a senior woman smiling at camera while lying on the grass with red autumn leaves in foreground,misc, woman lying on the ground in autumn
1766928975,Group of people practicing yoga Kleinwalsertal Allgau Germany,outdoors, people meditating on a hillside
1865895197,Couple wearing white robes and holding hands next to an iron gate while smiling at each other,misc, a woman in a white robe holds hands with a man in a robe in front of a
1587983372,A portrait of a businessman sitting at a desk,office, a man sitting at a table writing in a notebook.
1590359501,Scenic view of Garachico Tenerife Canary Islands Spain,outdoors," the path of the gods hike in amalfi coast, italy"
1590183785,Domestic pig on chain Lifou Island Loyalty Islands New Caledonia Overseas Territory of France,outdoors, biological species is one of the largest pig breeds in the world.
1587992687,A woman sitting on a bed meditating,misc, person in a white robe sitting on a bed
1851405413,Horizontal waist up portrait of a young businessman with a marker and businesswoman with a folder by the whiteboard smile at the camera,office, a man and a woman look at a large drawing on a large canvas.
1297790003,Senior man checking lettuce in vegetable garden,food, an elderly man picking lettuce in a garden.
1839588617,Tilted portrait of a seated young woman outdoors smiling at the camera with sun flare,outdoors, woman sitting in front of a tent
1572537347,A couple on a beach,misc, a man and a woman standing next to each other. the woman is wearing a white shirt
1868723291,A vertical shot of a happy family smiling at camera while riding bicycles in a wildflower field,misc, a group of men and women sit in a field of wildflowers.
1587843905,Studio shot of businesswoman holding fanned out Euros,office, image result for woman holding a lot of money
1859176985,Vertical shot of engineers in multicolored uniforms assembling a passenger jet at a hangar,office, people working in a shipyard.
1587982265,Close up of cherries on tree,outdoors, a close up of a cherry tree branch with lots of cherries hanging from it.
1588002794,Woman on her mobile phone at a supermarket,electronics, woman talking on the phone in a store
1813179776,Two kids in the kitchen preparing cake batter in a glass bowl while their father watches them,indoors, a mother and her two children prepare food in a kitchen.
1816749465,Wide rear view of a young happy couple carrying yellow surfboards on beach,outdoors, people walking on the beach with surfboards
1587830111,Young woman smiling on beach,outdoors, person in garment on the beach
1722076436,Portrait of teenagers on skiing holiday Tirol Austria Europe,outdoors, a group of people standing on top of a snow covered mountain
1576739426,A businessman pulling suitcase along,office, rear view of a businessman carrying a suitcase in an airport
1588016036,Office workers in modern office building,office, business people talking at the office
1590314951,Senior man holding up glass of milk,outdoors, the old man and the sea
1483531473,Futuristic self driving smart car,misc, large cnc milling machine parts in a close up view.
1844765882,Close up portrait of serious young man with headphones around his neck,electronics, person in a striped shirt
1576741970,A young woman in a swimming pool,misc, woman relaxing in a swimming pool
1840648520,A full length vertical shot of a Truck driver holding a delivery package on a sunny day with a semi truck standing in the background,outdoors, person standing in front of a truck with a box in his hand
1864630883,Horizontal overhead shot of two girls studying on a desk in a classroom,indoors, young girl writing at a desk
1839582782,Senior couple holding hands and walking through a field of flowers on a beautiful spring day in the park,outdoors, man and woman walking in a field
1590079901,Baton passing between relay runners,outdoors, person working out with a dumbbell
